id_obbligo,label_ita_obbligo,organizzazione_nome,organizzazione_ipa,classificazione_S13_codice
041001,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione collettiva,Regione Campania,r_campan,201
041101,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione integrativa,Regione Campania,r_campan,201
04110101,Obbligo di pubblicazione riguardante il costo dei contratti integrativi,Regione Campania,r_campan,201
050101,Obbligo di pubblicazione relativo all'elenco dei bandi espletati ,Regione Campania,r_campan,201
050102,Obbligo di pubblicazione relativo ai bandi di concorso,Regione Campania,r_campan,201
060101,Obbligo di pubblicazione del sistema di misurazione e valutazione della Performance,Regione Campania,r_campan,201
060201,Obbligo di pubblicazione del Piano della Performance e Piano esecutivo di gestione,Regione Campania,r_campan,201
060301,Obbligo di pubblicazione della Relazione sulla Performance,Regione Campania,r_campan,201
060401,Obbligo di pubblicazione dell'ammontare complessivo dei premi,Regione Campania,r_campan,201
060501,Obbligo di pubblicazione dei dati relativi ai premi,Regione Campania,r_campan,201
070101,Obbligo di pubblicazione dei dati relativi agli enti pubblici vigilati,Regione Campania,r_campan,201
070201,Obbligo di pubblicazione dei dati relativi alle società  partecipate,Regione Campania,r_campan,201
070301,Obbligo di pubblicazione dei dati relativi agli enti di diritto privato controllati,Regione Campania,r_campan,201
070401,Obbligo di pubblicazione della rappresentazione grafica degli enti controllati,Regione Campania,r_campan,201
080101,Obbligo di pubblicazione relativi alle tipologie di procedimenti amministrativi ,Regione Campania,r_campan,201
080201,Obbligo di pubblicazione dei recapiti dell'ufficio responsabile,Regione Campania,r_campan,201
090101,Obbligo di pubblicazione concernente provvedimenti degli organi di indirizzo politico,Regione Campania,r_campan,201
090201,Obbligo di pubblicazione concernente provvedimenti di dirigenti amministrativi,Regione Campania,r_campan,201
100101,Obbligo di pubblicazione dei dati relativi alle procedure di gara anno corrente,Regione Campania,r_campan,201
100102,Obbligo di pubblicazione dei dati relativi alle procedure di gara anni passati,Regione Campania,r_campan,201
100201,"Obbligo di pubblicazione concernente atti relativi alla programmazione di lavori, opere, servizi e forniture",Regione Campania,r_campan,201
100202,Obbligo di pubblicazione concernente atti relativi alle procedure per l'affidamento di appalti pubblici,Regione Campania,r_campan,201
100203,Obbligo di pubblicazione concernente provvedimenti di esclusione e di ammissione,Regione Campania,r_campan,201
100204,Obbligo di pubblicazione concernente la commissione giudicatrice,Regione Campania,r_campan,201
100205,Obbligo di pubblicazione concernente i contratti di acquisto di beni e servizi,Regione Campania,r_campan,201
100206,Obbligo di pubblicazione concernente i resoconti della gestione finanziaria dei contratti al termine della loro esecuzione,Regione Campania,r_campan,201
110101,"Obbligo di pubblicazione di criteri e modalità  di concessione di sovvenzioni, contributi, sussidi ed ausili finanziari",Regione Campania,r_campan,201
110201,Obbligo di pubblicazione di atti di concessione,Regione Campania,r_campan,201
120101,Obbligo di pubblicazione del bilancio preventivo,Regione Campania,r_campan,201
120102,Obbligo di pubblicazione del bilancio consuntivo,Regione Campania,r_campan,201
120201,Obbligo di pubblicazione del piano degli indicatori e dei risultati attesi di bilancio,Regione Campania,r_campan,201
130101,Obbligo di pubblicazione concernente il patrimonio immobiliare,Regione Campania,r_campan,201
130201,Obbligo di pubblicazione concernente canoni di locazione,Regione Campania,r_campan,201
140101,Obbligo di pubblicazione concernente gli atti degli organismi di valutazione,Regione Campania,r_campan,201
140201,Obbligo di pubblicazione concernente le relazioni degli organi di revisione amministrativa e contabile,Regione Campania,r_campan,201
140301,Obbligo di pubblicazione concernente i rilievi Corte dei conti,Regione Campania,r_campan,201
150101,Obbligo di pubblicazione concernente carta dei servizi e standard di qualità ,Regione Campania,r_campan,201
150201,Obbligo di pubblicazione concernente la class action,Regione Campania,r_campan,201
150301,Obbligo di pubblicazione concernentei costi contabilizzati,Regione Campania,r_campan,201
150401,Obbligo di pubblicazione concernente le liste di attesa,Regione Campania,r_campan,201
150401,Obbligo di pubblicazione concernente i dati relativi alle liste d'attesa,Regione Campania,r_campan,201
150501,Obbligo di pubblicazione concernente l'utilizzo e gradimento servizi in rete,Regione Campania,r_campan,201
150601,Obbligo di pubblicazione dei dati sui pagamenti,Regione Campania,r_campan,201
150701,Obbligo di pubblicazione dei dati sui pagamenti del SSN,Regione Campania,r_campan,201
150801,Obbligo di pubblicazione relativo all'indicatore di tempestività  dei pagamenti,Regione Campania,r_campan,201
15080101,Obbligo di pubblicazione relativo all'indicatore trimestrale di tempestività  dei pagamenti,Regione Campania,r_campan,201
150802,Obbligo di pubblicazione relativo all'ammontare complessivo dei debiti,Regione Campania,r_campan,201
150901,Obbligo di pubblicazione delle informazioni su iBAN e pagamenti informatici,Regione Campania,r_campan,201
160101,Obbligo di pubblicazione relativo ai nuclei di valutazione e verifica degli investimenti pubblici ,Regione Campania,r_campan,201
160201,Obbligo di pubblicazione degli atti di programmazione delle opere pubbliche,Regione Campania,r_campan,201
160301,"Obbligo di pubblicazione di tempi, costi unitari e indicatori di realizzazione delle opere pubbliche in corso o completate.",Regione Campania,r_campan,201
170101,Obbligo di trasparenza concernente gli atti di governo del territorio,Regione Campania,r_campan,201
170102,Obbligo di trasparenza concernente la documentazione relativa a ciascun procedimento di presentazione e approvazione delle proposte di trasformazione urbanistica,Regione Campania,,201
180101,Obbligo di pubblicazione delle informazioni ambientali,Regione Campania,r_campan,201
190101,Obbligo di pubblicazione concernente le strutture sanitarie private accreditate,Regione Campania,r_campan,201
200101,Obbligo di pubblicazione concernente gli interventi straordinari e di emergenza,Regione Campania,r_campan,201
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Regione Campania,r_campan,201
210102,Obbligo di pubblicazione riguardante il responsabile della prevenzione della corruzione e della trasparenza,Regione Campania,r_campan,201
210104,Obbligo di pubblicazione della relazione del responsabile della prevenzione della corruzione e della trasparenza ,Regione Campania,r_campan,201
210105,Obbligo di pubblicazione dei provvedimenti adottati dall'A.N.AC. ,Regione Campania,r_campan,201
210106,Obbligo di pubblicazione di atti di accertamento delle violazioni ,Regione Campania,r_campan,201
210201,"Obbligo di pubblicazione concernente le richeste di accesso civico ""semplice""",Regione Campania,r_campan,201
210202,"Obbligo di pubblicazione concernente le richeste di accesso civico ""generalizzato""",Regione Campania,r_campan,201
210203,Obbligo di pubblicazione del registro degli accessi ,Regione Campania,r_campan,201
210301,"Obbligo di pubblicazione Catalogo dei dati, metadati e delle banche dati",Regione Campania,r_campan,201
210302,Obbligo di pubblicazione dei regolamenti su accesso telematico e il riutilizzo dei dati,Regione Campania,r_campan,201
210303,Obbligo di pubblicazione di obiettivi di accessibilità ,Regione Campania,r_campan,201
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Regione Puglia,r_puglia,201
010201,Obbligo di pubblicazione di riferimenti normativi su organizzazione e attività ,Regione Puglia,r_puglia,201
010202,Obbligo di pubblicazione di atti amministrativi generali,Regione Puglia,r_puglia,201
010203,Obbligo di pubblicazione di documenti di programmazione strategico-gestionale,Regione Puglia,r_puglia,201
010204,Obbligo di pubblicazione di statuti e leggi regionali,Regione Puglia,r_puglia,201
010205,Obbligo di pubblicazione del codice disciplinare e codice di condotta,Regione Puglia,r_puglia,201
010301,Obbligo di pubblicazione dello scadenzario obblighi amministrativi,Regione Puglia,r_puglia,201
020102,Obbligo di pubblicazione concernente i titolari di incarichi politici,Regione Puglia,r_puglia,201
020107,"Obbligo di pubblicazione concernente i titolari di incarichi di amministrazione, di direzione o di governo",Regione Puglia,,201
020106,Obbligo di pubblicazione concernente i titolari cessati dall'incarico,Regione Puglia,r_puglia,201
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Regione Puglia,r_puglia,201
020301,Obbligo di pubblicazione dei rendiconti gruppi consiliari regionali e provinciali,Regione Puglia,r_puglia,201
020302,Obbligo di pubblicazione degli atti degli organi di controllo,Regione Puglia,r_puglia,201
020401,Obbligo di pubblicazione concernente l'articolazione degli uffici,Regione Puglia,r_puglia,201
020501,Obbligo di pubblicazione dei recapiti degli uffici,Regione Puglia,r_puglia,201
030101,Obbligo di pubblicazione concernente i titolari di incarichi di collaborazione o consulenza,Regione Puglia,r_puglia,201
030201,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da organi giurisdizionali o amministrativi,Regione Puglia,,201
30301,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da parte dei Prefetti,Regione Puglia,,201
040101,Obbligo di pubblicazione concernente i titolari di incarichi amministrativi di vertice,Regione Puglia,r_puglia,201
040102 040201,Obbligo di pubblicazione concernente i titolari di incarichi dirigenziali,Regione Puglia,r_puglia,201
040202,Obbligo di pubblicazione del numero di posti di funzione disponibili,Regione Puglia,r_puglia,201
040203,Obbligo di pubblicazione del ruolo dirigenti,Regione Puglia,,201
040301,Obbligo di pubblicazione concernente i dirigenti cessati,Regione Puglia,r_puglia,201
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Regione Puglia,r_puglia,201
040501,Obbligo di pubblicazione concernente i titolari di posizioni organizzative,Regione Puglia,r_puglia,201
040601,Obbligo di pubblicazione concernente la dotazione organica,Regione Puglia,r_puglia,201
040701,Obbligo di pubblicazione concernente il personale non a tempo indeterminato,Regione Puglia,r_puglia,201
04070101,Obbligo di pubblicazione concernente il costo del personale non a tempo indeterminato,Regione Puglia,r_puglia,201
040801,Obbligo di pubblicazione dei tassi di assenza trimestrali,Regione Puglia,r_puglia,201
040901,Obbligo di pubblicazione riguardante gli incarichi conferiti e autorizzati ai dipendenti,Regione Puglia,r_puglia,201
041001,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione collettiva,Regione Puglia,r_puglia,201
041101,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione integrativa,Regione Puglia,r_puglia,201
04110101,Obbligo di pubblicazione riguardante il costo dei contratti integrativi,Regione Puglia,r_puglia,201
050101,Obbligo di pubblicazione relativo all'elenco dei bandi espletati ,Regione Puglia,r_puglia,201
050102,Obbligo di pubblicazione relativo ai bandi di concorso,Regione Puglia,r_puglia,201
060101,Obbligo di pubblicazione del sistema di misurazione e valutazione della Performance,Regione Puglia,r_puglia,201
060201,Obbligo di pubblicazione del Piano della Performance e Piano esecutivo di gestione,Regione Puglia,r_puglia,201
060301,Obbligo di pubblicazione della Relazione sulla Performance,Regione Puglia,r_puglia,201
060401,Obbligo di pubblicazione dell'ammontare complessivo dei premi,Regione Puglia,r_puglia,201
060501,Obbligo di pubblicazione dei dati relativi ai premi,Regione Puglia,r_puglia,201
070101,Obbligo di pubblicazione dei dati relativi agli enti pubblici vigilati,Regione Puglia,r_puglia,201
070201,Obbligo di pubblicazione dei dati relativi alle società  partecipate,Regione Puglia,r_puglia,201
070301,Obbligo di pubblicazione dei dati relativi agli enti di diritto privato controllati,Regione Puglia,r_puglia,201
070401,Obbligo di pubblicazione della rappresentazione grafica degli enti controllati,Regione Puglia,r_puglia,201
080101,Obbligo di pubblicazione relativi alle tipologie di procedimenti amministrativi ,Regione Puglia,r_puglia,201
080201,Obbligo di pubblicazione dei recapiti dell'ufficio responsabile,Regione Puglia,r_puglia,201
090101,Obbligo di pubblicazione concernente provvedimenti degli organi di indirizzo politico,Regione Puglia,r_puglia,201
090201,Obbligo di pubblicazione concernente provvedimenti di dirigenti amministrativi,Regione Puglia,r_puglia,201
100101,Obbligo di pubblicazione dei dati relativi alle procedure di gara anno corrente,Regione Puglia,r_puglia,201
100102,Obbligo di pubblicazione dei dati relativi alle procedure di gara anni passati,Regione Puglia,r_puglia,201
100201,"Obbligo di pubblicazione concernente atti relativi alla programmazione di lavori, opere, servizi e forniture",Regione Puglia,r_puglia,201
100202,Obbligo di pubblicazione concernente atti relativi alle procedure per l'affidamento di appalti pubblici,Regione Puglia,r_puglia,201
100203,Obbligo di pubblicazione concernente provvedimenti di esclusione e di ammissione,Regione Puglia,r_puglia,201
100204,Obbligo di pubblicazione concernente la commissione giudicatrice,Regione Puglia,r_puglia,201
100205,Obbligo di pubblicazione concernente i contratti di acquisto di beni e servizi,Regione Puglia,r_puglia,201
100206,Obbligo di pubblicazione concernente i resoconti della gestione finanziaria dei contratti al termine della loro esecuzione,Regione Puglia,r_puglia,201
110101,"Obbligo di pubblicazione di criteri e modalità  di concessione di sovvenzioni, contributi, sussidi ed ausili finanziari",Regione Puglia,r_puglia,201
110201,Obbligo di pubblicazione di atti di concessione,Regione Puglia,r_puglia,201
120101,Obbligo di pubblicazione del bilancio preventivo,Regione Puglia,r_puglia,201
120102,Obbligo di pubblicazione del bilancio consuntivo,Regione Puglia,r_puglia,201
120201,Obbligo di pubblicazione del piano degli indicatori e dei risultati attesi di bilancio,Regione Puglia,r_puglia,201
130101,Obbligo di pubblicazione concernente il patrimonio immobiliare,Regione Puglia,r_puglia,201
130201,Obbligo di pubblicazione concernente canoni di locazione,Regione Puglia,r_puglia,201
140101,Obbligo di pubblicazione concernente gli atti degli organismi di valutazione,Regione Puglia,r_puglia,201
140201,Obbligo di pubblicazione concernente le relazioni degli organi di revisione amministrativa e contabile,Regione Puglia,r_puglia,201
140301,Obbligo di pubblicazione concernente i rilievi Corte dei conti,Regione Puglia,r_puglia,201
150101,Obbligo di pubblicazione concernente carta dei servizi e standard di qualità ,Regione Puglia,r_puglia,201
150201,Obbligo di pubblicazione concernente la class action,Regione Puglia,r_puglia,201
150301,Obbligo di pubblicazione concernentei costi contabilizzati,Regione Puglia,r_puglia,201
150401,Obbligo di pubblicazione concernente le liste di attesa,Regione Puglia,r_puglia,201
150401,Obbligo di pubblicazione concernente i dati relativi alle liste d'attesa,Regione Puglia,r_puglia,201
150501,Obbligo di pubblicazione concernente l'utilizzo e gradimento servizi in rete,Regione Puglia,r_puglia,201
150601,Obbligo di pubblicazione dei dati sui pagamenti,Regione Puglia,r_puglia,201
150701,Obbligo di pubblicazione dei dati sui pagamenti del SSN,Regione Puglia,r_puglia,201
150801,Obbligo di pubblicazione relativo all'indicatore di tempestività  dei pagamenti,Regione Puglia,r_puglia,201
15080101,Obbligo di pubblicazione relativo all'indicatore trimestrale di tempestività  dei pagamenti,Regione Puglia,r_puglia,201
150802,Obbligo di pubblicazione relativo all'ammontare complessivo dei debiti,Regione Puglia,r_puglia,201
150901,Obbligo di pubblicazione delle informazioni su iBAN e pagamenti informatici,Regione Puglia,r_puglia,201
160101,Obbligo di pubblicazione relativo ai nuclei di valutazione e verifica degli investimenti pubblici ,Regione Puglia,r_puglia,201
160201,Obbligo di pubblicazione degli atti di programmazione delle opere pubbliche,Regione Puglia,r_puglia,201
160301,"Obbligo di pubblicazione di tempi, costi unitari e indicatori di realizzazione delle opere pubbliche in corso o completate.",Regione Puglia,r_puglia,201
170101,Obbligo di trasparenza concernente gli atti di governo del territorio,Regione Puglia,r_puglia,201
170102,Obbligo di trasparenza concernente la documentazione relativa a ciascun procedimento di presentazione e approvazione delle proposte di trasformazione urbanistica,Regione Puglia,,201
180101,Obbligo di pubblicazione delle informazioni ambientali,Regione Puglia,r_puglia,201
190101,Obbligo di pubblicazione concernente le strutture sanitarie private accreditate,Regione Puglia,r_puglia,201
200101,Obbligo di pubblicazione concernente gli interventi straordinari e di emergenza,Regione Puglia,r_puglia,201
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Regione Puglia,r_puglia,201
210102,Obbligo di pubblicazione riguardante il responsabile della prevenzione della corruzione e della trasparenza,Regione Puglia,r_puglia,201
210104,Obbligo di pubblicazione della relazione del responsabile della prevenzione della corruzione e della trasparenza ,Regione Puglia,r_puglia,201
210105,Obbligo di pubblicazione dei provvedimenti adottati dall'A.N.AC. ,Regione Puglia,r_puglia,201
210106,Obbligo di pubblicazione di atti di accertamento delle violazioni ,Regione Puglia,r_puglia,201
210201,"Obbligo di pubblicazione concernente le richeste di accesso civico ""semplice""",Regione Puglia,r_puglia,201
210202,"Obbligo di pubblicazione concernente le richeste di accesso civico ""generalizzato""",Regione Puglia,r_puglia,201
210203,Obbligo di pubblicazione del registro degli accessi ,Regione Puglia,r_puglia,201
210301,"Obbligo di pubblicazione Catalogo dei dati, metadati e delle banche dati",Regione Puglia,r_puglia,201
210302,Obbligo di pubblicazione dei regolamenti su accesso telematico e il riutilizzo dei dati,Regione Puglia,r_puglia,201
210303,Obbligo di pubblicazione di obiettivi di accessibilità ,Regione Puglia,r_puglia,201
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Regione Basilicata,r_basili,201
010201,Obbligo di pubblicazione di riferimenti normativi su organizzazione e attività ,Regione Basilicata,r_basili,201
010202,Obbligo di pubblicazione di atti amministrativi generali,Regione Basilicata,r_basili,201
010203,Obbligo di pubblicazione di documenti di programmazione strategico-gestionale,Regione Basilicata,r_basili,201
010204,Obbligo di pubblicazione di statuti e leggi regionali,Regione Basilicata,r_basili,201
010205,Obbligo di pubblicazione del codice disciplinare e codice di condotta,Regione Basilicata,r_basili,201
010301,Obbligo di pubblicazione dello scadenzario obblighi amministrativi,Regione Basilicata,r_basili,201
020102,Obbligo di pubblicazione concernente i titolari di incarichi politici,Regione Basilicata,r_basili,201
020107,"Obbligo di pubblicazione concernente i titolari di incarichi di amministrazione, di direzione o di governo",Regione Basilicata,,201
020106,Obbligo di pubblicazione concernente i titolari cessati dall'incarico,Regione Basilicata,r_basili,201
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Regione Basilicata,r_basili,201
020301,Obbligo di pubblicazione dei rendiconti gruppi consiliari regionali e provinciali,Regione Basilicata,r_basili,201
020302,Obbligo di pubblicazione degli atti degli organi di controllo,Regione Basilicata,r_basili,201
020401,Obbligo di pubblicazione concernente l'articolazione degli uffici,Regione Basilicata,r_basili,201
020501,Obbligo di pubblicazione dei recapiti degli uffici,Regione Basilicata,r_basili,201
030101,Obbligo di pubblicazione concernente i titolari di incarichi di collaborazione o consulenza,Regione Basilicata,r_basili,201
030201,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da organi giurisdizionali o amministrativi,Regione Basilicata,,201
30301,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da parte dei Prefetti,Regione Basilicata,,201
040101,Obbligo di pubblicazione concernente i titolari di incarichi amministrativi di vertice,Regione Basilicata,r_basili,201
040102 040201,Obbligo di pubblicazione concernente i titolari di incarichi dirigenziali,Regione Basilicata,r_basili,201
040202,Obbligo di pubblicazione del numero di posti di funzione disponibili,Regione Basilicata,r_basili,201
040203,Obbligo di pubblicazione del ruolo dirigenti,Regione Basilicata,,201
040301,Obbligo di pubblicazione concernente i dirigenti cessati,Regione Basilicata,r_basili,201
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Regione Basilicata,r_basili,201
040501,Obbligo di pubblicazione concernente i titolari di posizioni organizzative,Regione Basilicata,r_basili,201
040601,Obbligo di pubblicazione concernente la dotazione organica,Regione Basilicata,r_basili,201
040701,Obbligo di pubblicazione concernente il personale non a tempo indeterminato,Regione Basilicata,r_basili,201
04070101,Obbligo di pubblicazione concernente il costo del personale non a tempo indeterminato,Regione Basilicata,r_basili,201
040801,Obbligo di pubblicazione dei tassi di assenza trimestrali,Regione Basilicata,r_basili,201
040901,Obbligo di pubblicazione riguardante gli incarichi conferiti e autorizzati ai dipendenti,Regione Basilicata,r_basili,201
041001,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione collettiva,Regione Basilicata,r_basili,201
041101,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione integrativa,Regione Basilicata,r_basili,201
04110101,Obbligo di pubblicazione riguardante il costo dei contratti integrativi,Regione Basilicata,r_basili,201
050101,Obbligo di pubblicazione relativo all'elenco dei bandi espletati ,Regione Basilicata,r_basili,201
050102,Obbligo di pubblicazione relativo ai bandi di concorso,Regione Basilicata,r_basili,201
060101,Obbligo di pubblicazione del sistema di misurazione e valutazione della Performance,Regione Basilicata,r_basili,201
060201,Obbligo di pubblicazione del Piano della Performance e Piano esecutivo di gestione,Regione Basilicata,r_basili,201
060301,Obbligo di pubblicazione della Relazione sulla Performance,Regione Basilicata,r_basili,201
060401,Obbligo di pubblicazione dell'ammontare complessivo dei premi,Regione Basilicata,r_basili,201
060501,Obbligo di pubblicazione dei dati relativi ai premi,Regione Basilicata,r_basili,201
070101,Obbligo di pubblicazione dei dati relativi agli enti pubblici vigilati,Regione Basilicata,r_basili,201
070201,Obbligo di pubblicazione dei dati relativi alle società  partecipate,Regione Basilicata,r_basili,201
070301,Obbligo di pubblicazione dei dati relativi agli enti di diritto privato controllati,Regione Basilicata,r_basili,201
070401,Obbligo di pubblicazione della rappresentazione grafica degli enti controllati,Regione Basilicata,r_basili,201
080101,Obbligo di pubblicazione relativi alle tipologie di procedimenti amministrativi ,Regione Basilicata,r_basili,201
080201,Obbligo di pubblicazione dei recapiti dell'ufficio responsabile,Regione Basilicata,r_basili,201
090101,Obbligo di pubblicazione concernente provvedimenti degli organi di indirizzo politico,Regione Basilicata,r_basili,201
090201,Obbligo di pubblicazione concernente provvedimenti di dirigenti amministrativi,Regione Basilicata,r_basili,201
100101,Obbligo di pubblicazione dei dati relativi alle procedure di gara anno corrente,Regione Basilicata,r_basili,201
100102,Obbligo di pubblicazione dei dati relativi alle procedure di gara anni passati,Regione Basilicata,r_basili,201
100201,"Obbligo di pubblicazione concernente atti relativi alla programmazione di lavori, opere, servizi e forniture",Regione Basilicata,r_basili,201
100202,Obbligo di pubblicazione concernente atti relativi alle procedure per l'affidamento di appalti pubblici,Regione Basilicata,r_basili,201
100203,Obbligo di pubblicazione concernente provvedimenti di esclusione e di ammissione,Regione Basilicata,r_basili,201
100204,Obbligo di pubblicazione concernente la commissione giudicatrice,Regione Basilicata,r_basili,201
100205,Obbligo di pubblicazione concernente i contratti di acquisto di beni e servizi,Regione Basilicata,r_basili,201
100206,Obbligo di pubblicazione concernente i resoconti della gestione finanziaria dei contratti al termine della loro esecuzione,Regione Basilicata,r_basili,201
110101,"Obbligo di pubblicazione di criteri e modalità  di concessione di sovvenzioni, contributi, sussidi ed ausili finanziari",Regione Basilicata,r_basili,201
110201,Obbligo di pubblicazione di atti di concessione,Regione Basilicata,r_basili,201
120101,Obbligo di pubblicazione del bilancio preventivo,Regione Basilicata,r_basili,201
120102,Obbligo di pubblicazione del bilancio consuntivo,Regione Basilicata,r_basili,201
120201,Obbligo di pubblicazione del piano degli indicatori e dei risultati attesi di bilancio,Regione Basilicata,r_basili,201
130101,Obbligo di pubblicazione concernente il patrimonio immobiliare,Regione Basilicata,r_basili,201
130201,Obbligo di pubblicazione concernente canoni di locazione,Regione Basilicata,r_basili,201
140101,Obbligo di pubblicazione concernente gli atti degli organismi di valutazione,Regione Basilicata,r_basili,201
140201,Obbligo di pubblicazione concernente le relazioni degli organi di revisione amministrativa e contabile,Regione Basilicata,r_basili,201
140301,Obbligo di pubblicazione concernente i rilievi Corte dei conti,Regione Basilicata,r_basili,201
150101,Obbligo di pubblicazione concernente carta dei servizi e standard di qualità ,Regione Basilicata,r_basili,201
150201,Obbligo di pubblicazione concernente la class action,Regione Basilicata,r_basili,201
150301,Obbligo di pubblicazione concernentei costi contabilizzati,Regione Basilicata,r_basili,201
150401,Obbligo di pubblicazione concernente le liste di attesa,Regione Basilicata,r_basili,201
150401,Obbligo di pubblicazione concernente i dati relativi alle liste d'attesa,Regione Basilicata,r_basili,201
150501,Obbligo di pubblicazione concernente l'utilizzo e gradimento servizi in rete,Regione Basilicata,r_basili,201
150601,Obbligo di pubblicazione dei dati sui pagamenti,Regione Basilicata,r_basili,201
150701,Obbligo di pubblicazione dei dati sui pagamenti del SSN,Regione Basilicata,r_basili,201
150801,Obbligo di pubblicazione relativo all'indicatore di tempestività  dei pagamenti,Regione Basilicata,r_basili,201
15080101,Obbligo di pubblicazione relativo all'indicatore trimestrale di tempestività  dei pagamenti,Regione Basilicata,r_basili,201
150802,Obbligo di pubblicazione relativo all'ammontare complessivo dei debiti,Regione Basilicata,r_basili,201
150901,Obbligo di pubblicazione delle informazioni su iBAN e pagamenti informatici,Regione Basilicata,r_basili,201
160101,Obbligo di pubblicazione relativo ai nuclei di valutazione e verifica degli investimenti pubblici ,Regione Basilicata,r_basili,201
160201,Obbligo di pubblicazione degli atti di programmazione delle opere pubbliche,Regione Basilicata,r_basili,201
160301,"Obbligo di pubblicazione di tempi, costi unitari e indicatori di realizzazione delle opere pubbliche in corso o completate.",Regione Basilicata,r_basili,201
170101,Obbligo di trasparenza concernente gli atti di governo del territorio,Regione Basilicata,r_basili,201
170102,Obbligo di trasparenza concernente la documentazione relativa a ciascun procedimento di presentazione e approvazione delle proposte di trasformazione urbanistica,Regione Basilicata,,201
180101,Obbligo di pubblicazione delle informazioni ambientali,Regione Basilicata,r_basili,201
190101,Obbligo di pubblicazione concernente le strutture sanitarie private accreditate,Regione Basilicata,r_basili,201
200101,Obbligo di pubblicazione concernente gli interventi straordinari e di emergenza,Regione Basilicata,r_basili,201
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Regione Basilicata,r_basili,201
210102,Obbligo di pubblicazione riguardante il responsabile della prevenzione della corruzione e della trasparenza,Regione Basilicata,r_basili,201
210104,Obbligo di pubblicazione della relazione del responsabile della prevenzione della corruzione e della trasparenza ,Regione Basilicata,r_basili,201
210105,Obbligo di pubblicazione dei provvedimenti adottati dall'A.N.AC. ,Regione Basilicata,r_basili,201
210106,Obbligo di pubblicazione di atti di accertamento delle violazioni ,Regione Basilicata,r_basili,201
210201,"Obbligo di pubblicazione concernente le richeste di accesso civico ""semplice""",Regione Basilicata,r_basili,201
210202,"Obbligo di pubblicazione concernente le richeste di accesso civico ""generalizzato""",Regione Basilicata,r_basili,201
210203,Obbligo di pubblicazione del registro degli accessi ,Regione Basilicata,r_basili,201
210301,"Obbligo di pubblicazione Catalogo dei dati, metadati e delle banche dati",Regione Basilicata,r_basili,201
210302,Obbligo di pubblicazione dei regolamenti su accesso telematico e il riutilizzo dei dati,Regione Basilicata,r_basili,201
210303,Obbligo di pubblicazione di obiettivi di accessibilità ,Regione Basilicata,r_basili,201
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Regione Calabria,regcal,201
010201,Obbligo di pubblicazione di riferimenti normativi su organizzazione e attività ,Regione Calabria,regcal,201
010202,Obbligo di pubblicazione di atti amministrativi generali,Regione Calabria,regcal,201
010203,Obbligo di pubblicazione di documenti di programmazione strategico-gestionale,Regione Calabria,regcal,201
010204,Obbligo di pubblicazione di statuti e leggi regionali,Regione Calabria,regcal,201
010205,Obbligo di pubblicazione del codice disciplinare e codice di condotta,Regione Calabria,regcal,201
010301,Obbligo di pubblicazione dello scadenzario obblighi amministrativi,Regione Calabria,regcal,201
020102,Obbligo di pubblicazione concernente i titolari di incarichi politici,Regione Calabria,regcal,201
020107,"Obbligo di pubblicazione concernente i titolari di incarichi di amministrazione, di direzione o di governo",Regione Calabria,,201
020106,Obbligo di pubblicazione concernente i titolari cessati dall'incarico,Regione Calabria,regcal,201
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Regione Calabria,regcal,201
020301,Obbligo di pubblicazione dei rendiconti gruppi consiliari regionali e provinciali,Regione Calabria,regcal,201
020302,Obbligo di pubblicazione degli atti degli organi di controllo,Regione Calabria,regcal,201
020401,Obbligo di pubblicazione concernente l'articolazione degli uffici,Regione Calabria,regcal,201
020501,Obbligo di pubblicazione dei recapiti degli uffici,Regione Calabria,regcal,201
030101,Obbligo di pubblicazione concernente i titolari di incarichi di collaborazione o consulenza,Regione Calabria,regcal,201
030201,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da organi giurisdizionali o amministrativi,Regione Calabria,,201
